WP, 27, 1994091400,   , MTWC,   0, 125N, 1392E,  25,    0, TD
WP, 27, 1994091406,   , MTWC,   0, 128N, 1397E,  25,    0, TD
WP, 27, 1994091412,   , MTWC,   0, 131N, 1403E,  25,    0, TD
WP, 27, 1994091418,   , MTWC,   0, 134N, 1410E,  25,    0, TD
WP, 27, 1994091500,   , MTWC,   0, 136N, 1415E,  25,    0, TD
WP, 27, 1994091506,   , MTWC,   0, 138N, 1423E,  25,    0, TD
WP, 27, 1994091512,   , MTWC,   0, 142N, 1435E,  25,    0, TD
WP, 27, 1994091518,   , MTWC,   0, 144N, 1447E,  30,    0, TD
WP, 27, 1994091600,   , MTWC,   0, 146N, 1463E,  30,    0, TD
WP, 27, 1994091606,   , MTWC,   0, 148N, 1478E,  30,    0, TD
WP, 27, 1994091612,   , MTWC,   0, 151N, 1492E,  35,    0, TS
WP, 27, 1994091618,   , MTWC,   0, 154N, 1507E,  35,    0, TS
WP, 27, 1994091700,   , MTWC,   0, 158N, 1521E,  40,    0, TS
WP, 27, 1994091706,   , MTWC,   0, 168N, 1540E,  40,    0, TS
WP, 27, 1994091712,   , MTWC,   0, 185N, 1556E,  35,    0, TS
WP, 27, 1994091718,   , MTWC,   0, 199N, 1561E,  35,    0, TS
WP, 27, 1994091800,   , MTWC,   0, 209N, 1562E,  35,    0, TS
WP, 27, 1994091806,   , MTWC,   0, 218N, 1560E,  40,    0, TS
WP, 27, 1994091812,   , MTWC,   0, 228N, 1556E,  40,    0, TS
WP, 27, 1994091818,   , MTWC,   0, 235N, 1543E,  50,    0, TS
WP, 27, 1994091900,   , MTWC,   0, 240N, 1529E,  45,    0, TS
WP, 27, 1994091906,   , MTWC,   0, 245N, 1517E,  40,    0, TS
WP, 27, 1994091912,   , MTWC,   0, 251N, 1510E,  45,    0, TS
WP, 27, 1994091918,   , MTWC,   0, 257N, 1503E,  50,    0, TS
WP, 27, 1994092000,   , MTWC,   0, 264N, 1500E,  40,    0, TS
WP, 27, 1994092006,   , MTWC,   0, 271N, 1495E,  40,    0, TS
WP, 27, 1994092012,   , MTWC,   0, 279N, 1491E,  40,    0, TS
WP, 27, 1994092018,   , MTWC,   0, 286N, 1492E,  40,    0, TS
WP, 27, 1994092100,   , MTWC,   0, 293N, 1496E,  40,    0, TS
WP, 27, 1994092106,   , MTWC,   0, 298N, 1504E,  35,    0, TS
WP, 27, 1994092112,   , MTWC,   0, 302N, 1511E,  30,    0, TD
WP, 27, 1994092118,   , MTWC,   0, 305N, 1516E,  30,    0, TD
WP, 27, 1994092200,   , MTWC,   0, 308N, 1520E,  30,    0, TD
WP, 27, 1994092206,   , MTWC,   0, 309N, 1524E,  30,    0, TD
WP, 27, 1994092212,   , MTWC,   0, 311N, 1527E,  25,    0, TD
WP, 27, 1994092218,   , MTWC,   0, 314N, 1529E,  25,    0, TD
WP, 27, 1994092300,   , MTWC,   0, 317N, 1533E,  25,    0, TD
WP, 27, 1994092306,   , MTWC,   0, 321N, 1538E,  25,    0, TD
WP, 27, 1994092312,   , MTWC,   0, 325N, 1546E,  25,    0, TD
WP, 27, 1994092318,   , MTWC,   0, 332N, 1557E,  25,    0, TD
WP, 27, 1994092400,   , MTWC,   0, 339N, 1572E,  25,    0, TD
WP, 27, 1994092406,   , MTWC,   0, 347N, 1586E,  25,    0, EX
WP, 27, 1994092412,   , MTWC,   0, 358N, 1602E,  25,    0, EX
WP, 27, 1994092418,   , MTWC,   0, 368N, 1622E,  25,    0, EX
WP, 27, 1994092500,   , MTWC,   0, 379N, 1643E,  25,    0, EX
WP, 27, 1994092506,   , MTWC,   0, 389N, 1664E,  25,    0, EX
WP, 27, 1994092512,   , MTWC,   0, 398N, 1688E,  25,    0, EX
WP, 27, 1994092518,   , MTWC,   0, 407N, 1711E,  25,    0, EX
