WP, 07, 2018061200,   , MTWC,   0, 197N, 1163E,  15,    0, DB
WP, 07, 2018061206,   , MTWC,   0, 198N, 1170E,  20,    0, DB
WP, 07, 2018061212,   , MTWC,   0, 200N, 1179E,  25,    0, TD
WP, 07, 2018061218,   , MTWC,   0, 204N, 1191E,  30,    0, TD
WP, 07, 2018061300,   , MTWC,   0, 209N, 1203E,  35,    0, TS
WP, 07, 2018061306,   , MTWC,   0, 217N, 1218E,  40,    0, TS
WP, 07, 2018061312,   , MTWC,   0, 227N, 1227E,  35,    0, TS
WP, 07, 2018061318,   , MTWC,   0, 238N, 1237E,  35,    0, MD
WP, 07, 2018061400,   , MTWC,   0, 253N, 1249E,  35,    0, MD
WP, 07, 2018061406,   , MTWC,   0, 268N, 1264E,  35,    0, MD
WP, 07, 2018061412,   , MTWC,   0, 278N, 1278E,  35,    0, MD
WP, 07, 2018061418,   , MTWC,   0, 290N, 1293E,  35,    0, EX
WP, 07, 2018061500,   , MTWC,   0, 302N, 1308E,  35,    0, EX
WP, 07, 2018061506,   , MTWC,   0, 312N, 1328E,  35,    0, EX
WP, 07, 2018061512,   , MTWC,   0, 320N, 1353E,  35,    0, EX
